#  E (eV)   dos(E)     Int dos(E) EFermi =    0.020 eV
   9.350  0.9526E-84  0.1315E+03
   9.400  0.9526E-84  0.1315E+03
   9.450  0.9526E-84  0.1315E+03
   9.500  0.9526E-84  0.1315E+03
   9.550  0.9526E-84  0.1315E+03
   9.600  0.9526E-84  0.1315E+03
   9.650  0.9526E-84  0.1315E+03
   9.700  0.9526E-84  0.1315E+03
   9.750  0.9526E-84  0.1315E+03
   9.800  0.9526E-84  0.1315E+03
   9.850  0.9526E-84  0.1315E+03
   9.900  0.9526E-84  0.1315E+03
   9.950  0.9526E-84  0.1315E+03
  10.000  0.9526E-84  0.1315E+03
